"Código INE" "Municipio" "A3-MNR" "A3-MNR%" "AAI" "AAI%" "ADN" "ADN%" "ALBA" "ALBA%" "APB" "APB%" "AS" "AS%" "ASI" "ASI%" "ASP" "ASP%" "AYRA" "AYRA%" "CDC" "CDC%" "CN" "CN%" "MACA" "MACA%" "MAR" "MAR%" "MAS" "MAS%" "MBL" "MBL%" "MCSFA" "MCSFA%" "MIBOL" "MIBOL%" "MIR-NM" "MIR-NM%" "MNR" "MNR%" "MNR-FRI" "MNR-FRI%" "MOP" "MOP%" "PODEMOS" "PODEMOS%" "TRADEPA" "TRADEPA%" "UCS" "UCS%" "UN" "UN%" "Válidos" "Blancos" "Nulos" "Emitidos" "Abstención" "Inscritos Habilitados"
"051501" "Villazón" "0" "0,00" "0" "0,00" "208" "2,59" "0" "0,00" "0" "0,00" "608" "7,57" "0" "0,00" "0" "0,00" "62" "0,77" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "4554" "56,67" "42" "0,52" "0" "0,00" "0" "0,00" "163" "2,03" "259" "3,22" "0" "0,00" "103" "1,28" "1058" "13,17" "98" "1,22" "0" "0,00" "881" "10,96" "8036" "3254" "513" "11803" "2930" "14733"
"051601" "San Agustín" "0" "0,00" "0" "0,00" "5" "1,13" "0" "0,00" "0" "0,00" "9" "2,04" "0" "0,00" "0" "0,00" "1" "0,23" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "346" "78,28" "3" "0,68" "0" "0,00" "0" "0,00" "12" "2,71" "10" "2,26" "0" "0,00" "9" "2,04" "34" "7,69" "3" "0,68" "0" "0,00" "10" "2,26" "442" "121" "10" "573" "89" "662"
"060101" "Tarija" "0" "0,00" "0" "0,00" "680" "1,12" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "683" "1,12" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "19641" "32,28" "328" "0,54" "0" "0,00" "0" "0,00" "4976" "8,18" "0" "0,00" "21606" "35,51" "0" "0,00" "10957" "18,01" "0" "0,00" "0" "0,00" "1968" "3,23" "60839" "9538" "2703" "73080" "12638" "85718"
"060201" "Padcaya" "0" "0,00" "0" "0,00" "17" "0,34" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "15" "0,30" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3654" "72,98" "66" "1,32" "0" "0,00" "0" "0,00" "80" "1,60" "0" "0,00" "691" "13,80" "0" "0,00" "260" "5,19" "0" "0,00" "0" "0,00" "224" "4,47" "5007" "907" "226" "6140" "1268" "7408"
"060202" "Bermejo" "0" "0,00" "0" "0,00" "74" "0,87" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "99" "1,16" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3114" "36,46" "126" "1,48" "0" "0,00" "0" "0,00" "250" "2,93" "0" "0,00" "3353" "39,26" "0" "0,00" "1130" "13,23" "0" "0,00" "0" "0,00" "394" "4,61" "8540" "2870" "268" "11678" "2460" "14138"
"060301" "Yacuiba" "0" "0,00" "0" "0,00" "202" "1,38" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1075" "7,32" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7306" "49,78" "224" "1,53" "0" "0,00" "0" "0,00" "299" "2,04" "0" "0,00" "3550" "24,19" "0" "0,00" "1224" "8,34" "0" "0,00" "0" "0,00" "798" "5,44" "14678" "9026" "743" "24447" "5918" "30365"
"060302" "Caraparí" "0" "0,00" "0" "0,00" "21" "1,08" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "173" "8,91" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "846" "43,56" "37" "1,91" "0" "0,00" "0" "0,00" "81" "4,17" "0" "0,00" "603" "31,05" "0" "0,00" "132" "6,80" "0" "0,00" "0" "0,00" "49" "2,52" "1942" "876" "78" "2896" "708" "3604"
"060303" "Villamontes" "0" "0,00" "0" "0,00" "58" "1,01" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "55" "0,96" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2412" "42,06" "39" "0,68" "0" "0,00" "0" "0,00" "118" "2,06" "0" "0,00" "1966" "34,28" "0" "0,00" "789" "13,76" "0" "0,00" "0" "0,00" "298" "5,20" "5735" "2276" "181" "8192" "2303" "10495"
"060401" "Uriondo (Concepción)" "0" "0,00" "0" "0,00" "21" "0,68" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "23" "0,75" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1537" "49,97" "67" "2,18" "0" "0,00" "0" "0,00" "130" "4,23" "0" "0,00" "790" "25,68" "0" "0,00" "224" "7,28" "0" "0,00" "0" "0,00" "284" "9,23" "3076" "1088" "157" "4321" "811" "5132"
"060402" "Yunchará" "0" "0,00" "0" "0,00" "14" "1,16" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "16" "1,32" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "971" "80,31" "40" "3,31" "0" "0,00" "0" "0,00" "25" "2,07" "0" "0,00" "95" "7,86" "0" "0,00" "13" "1,08" "0" "0,00" "0" "0,00" "35" "2,89" "1209" "255" "57" "1521" "435" "1956"
"060501" "Villa San Lorenzo" "0" "0,00" "0" "0,00" "40" "0,72" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "29" "0,52" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2503" "44,94" "82" "1,47" "0" "0,00" "0" "0,00" "605" "10,86" "0" "0,00" "1671" "30,00" "0" "0,00" "369" "6,62" "0" "0,00" "0" "0,00" "271" "4,87" "5570" "1501" "263" "7334" "1505" "8839"
"060502" "Tomayapo (El Puente)" "0" "0,00" "0" "0,00" "20" "0,77" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "22" "0,85" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1764" "68,24" "61" "2,36" "0" "0,00" "0" "0,00" "130" "5,03" "0" "0,00" "323" "12,50" "0" "0,00" "65" "2,51" "0" "0,00" "0" "0,00" "200" "7,74" "2585" "749" "125" "3459" "973" "4432"
"060601" "Entre Ríos (La Moreta)" "0" "0,00" "0" "0,00" "28" "0,65" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "29" "0,68" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2544" "59,36" "68" "1,59" "0" "0,00" "0" "0,00" "204" "4,76" "0" "0,00" "932" "21,75" "0" "0,00" "361" "8,42" "0" "0,00" "0" "0,00" "120" "2,80" "4286" "1087" "223" "5596" "1482" "7078"
"070101" "Santa Cruz de la Sierra" "69532" "17,41" "16331" "4,09" "0" "0,00" "0" "0,00" "31271" "7,83" "0" "0,00" "48294" "12,09" "0" "0,00" "724" "0,18" "0" "0,00" "16908" "4,23" "4792" "1,20" "0" "0,00" "89699" "22,46" "1016" "0,25" "0" "0,00" "0" "0,00" "2028" "0,51" "0" "0,00" "0" "0,00" "0" "0,00" "110203" "27,59" "1997" "0,50" "0" "0,00" "6587" "1,65" "399382" "26628" "12005" "438015" "90409" "528424"
"070102" "Cotoca" "2636" "29,43" "204" "2,28" "0" "0,00" "0" "0,00" "416" "4,64" "0" "0,00" "639" "7,13" "0" "0,00" "16" "0,18" "0" "0,00" "315" "3,52" "131" "1,46" "0" "0,00" "2156" "24,07" "25" "0,28" "0" "0,00" "0" "0,00" "145" "1,62" "0" "0,00" "0" "0,00" "0" "0,00" "2124" "23,71" "33" "0,37" "0" "0,00" "118" "1,32" "8958" "978" "330" "10266" "2142" "12408"
"070103" "Porongo (Ayacucho)" "326" "16,12" "165" "8,16" "0" "0,00" "0" "0,00" "168" "8,31" "0" "0,00" "126" "6,23" "0" "0,00" "6" "0,30" "0" "0,00" "51" "2,52" "46" "2,27" "0" "0,00" "438" "21,66" "17" "0,84" "0" "0,00" "0" "0,00" "27" "1,34" "0" "0,00" "0" "0,00" "0" "0,00" "463" "22,90" "17" "0,84" "0" "0,00" "172" "8,51" "2022" "442" "88" "2552" "464" "3016"
"070104" "La Guardia" "1841" "14,28" "780" "6,05" "0" "0,00" "0" "0,00" "1078" "8,36" "0" "0,00" "1006" "7,80" "0" "0,00" "46" "0,36" "0" "0,00" "657" "5,10" "250" "1,94" "0" "0,00" "3749" "29,08" "50" "0,39" "0" "0,00" "0" "0,00" "165" "1,28" "0" "0,00" "0" "0,00" "0" "0,00" "3012" "23,36" "57" "0,44" "0" "0,00" "202" "1,57" "12893" "1594" "516" "15003" "3173" "18176"
"070105" "El Torno" "1083" "10,37" "452" "4,33" "0" "0,00" "0" "0,00" "682" "6,53" "0" "0,00" "545" "5,22" "0" "0,00" "73" "0,70" "0" "0,00" "716" "6,86" "273" "2,61" "0" "0,00" "4551" "43,58" "58" "0,56" "0" "0,00" "0" "0,00" "104" "1,00" "0" "0,00" "0" "0,00" "0" "0,00" "1668" "15,97" "83" "0,79" "0" "0,00" "155" "1,48" "10443" "2098" "582" "13123" "2637" "15760"
"070201" "Warnes" "2585" "20,11" "683" "5,31" "0" "0,00" "0" "0,00" "1425" "11,08" "0" "0,00" "572" "4,45" "0" "0,00" "14" "0,11" "0" "0,00" "348" "2,71" "226" "1,76" "0" "0,00" "3318" "25,81" "46" "0,36" "0" "0,00" "0" "0,00" "130" "1,01" "0" "0,00" "0" "0,00" "0" "0,00" "3033" "23,59" "44" "0,34" "0" "0,00" "433" "3,37" "12857" "1593" "422" "14872" "3240" "18112"
"070202" "Okinawa Uno" "499" "25,37" "126" "6,41" "0" "0,00" "0" "0,00" "194" "9,86" "0" "0,00" "56" "2,85" "0" "0,00" "6" "0,31" "0" "0,00" "25" "1,27" "30" "1,53" "0" "0,00" "348" "17,69" "5" "0,25" "0" "0,00" "0" "0,00" "24" "1,22" "0" "0,00" "0" "0,00" "0" "0,00" "607" "30,86" "10" "0,51" "0" "0,00" "37" "1,88" "1967" "349" "88" "2404" "441" "2845"
"070301" "San Ignacio (San Ignacio de Velasco)" "2597" "33,37" "120" "1,54" "0" "0,00" "0" "0,00" "531" "6,82" "0" "0,00" "293" "3,76" "0" "0,00" "21" "0,27" "0" "0,00" "53" "0,68" "78" "1,00" "0" "0,00" "948" "12,18" "44" "0,57" "0" "0,00" "0" "0,00" "164" "2,11" "0" "0,00" "0" "0,00" "0" "0,00" "2836" "36,44" "36" "0,46" "0" "0,00" "62" "0,80" "7783" "1966" "267" "10016" "2914" "12930"
"070302" "San Miguel (San Miguel de Velasco)" "366" "19,58" "41" "2,19" "0" "0,00" "0" "0,00" "179" "9,58" "0" "0,00" "83" "4,44" "0" "0,00" "9" "0,48" "0" "0,00" "20" "1,07" "19" "1,02" "0" "0,00" "426" "22,79" "17" "0,91" "0" "0,00" "0" "0,00" "34" "1,82" "0" "0,00" "0" "0,00" "0" "0,00" "635" "33,98" "10" "0,54" "0" "0,00" "30" "1,61" "1869" "562" "69" "2500" "546" "3046"
"070303" "San Rafael" "323" "44,80" "5" "0,69" "0" "0,00" "0" "0,00" "30" "4,16" "0" "0,00" "65" "9,02" "0" "0,00" "1" "0,14" "0" "0,00" "11" "1,53" "13" "1,80" "0" "0,00" "90" "12,48" "5" "0,69" "0" "0,00" "0" "0,00" "27" "3,74" "0" "0,00" "0" "0,00" "0" "0,00" "144" "19,97" "3" "0,42" "0" "0,00" "4" "0,55" "721" "288" "25" "1034" "249" "1283"
"070401" "Buena Vista" "276" "8,52" "102" "3,15" "0" "0,00" "0" "0,00" "246" "7,59" "0" "0,00" "112" "3,46" "0" "0,00" "8" "0,25" "0" "0,00" "101" "3,12" "59" "1,82" "0" "0,00" "1396" "43,10" "13" "0,40" "0" "0,00" "0" "0,00" "12" "0,37" "0" "0,00" "0" "0,00" "0" "0,00" "873" "26,95" "16" "0,49" "0" "0,00" "25" "0,77" "3239" "571" "120" "3930" "783" "4713"
"070402" "San Carlos" "483" "12,35" "160" "4,09" "0" "0,00" "0" "0,00" "385" "9,84" "0" "0,00" "166" "4,24" "0" "0,00" "11" "0,28" "0" "0,00" "78" "1,99" "80" "2,04" "0" "0,00" "1641" "41,95" "26" "0,66" "0" "0,00" "0" "0,00" "30" "0,77" "0" "0,00" "0" "0,00" "0" "0,00" "785" "20,07" "35" "0,89" "0" "0,00" "32" "0,82" "3912" "603" "185" "4700" "1017" "5717"
"070403" "Yapacaní" "132" "1,57" "119" "1,41" "0" "0,00" "0" "0,00" "598" "7,11" "0" "0,00" "209" "2,48" "0" "0,00" "56" "0,67" "0" "0,00" "184" "2,19" "224" "2,66" "0" "0,00" "6114" "72,68" "98" "1,17" "0" "0,00" "0" "0,00" "35" "0,42" "0" "0,00" "0" "0,00" "0" "0,00" "510" "6,06" "62" "0,74" "0" "0,00" "71" "0,84" "8412" "1407" "268" "10087" "2325" "12412"
"070404" "San Juan" "141" "8,40" "31" "1,85" "0" "0,00" "0" "0,00" "148" "8,81" "0" "0,00" "32" "1,91" "0" "0,00" "5" "0,30" "0" "0,00" "51" "3,04" "49" "2,92" "0" "0,00" "877" "52,23" "8" "0,48" "0" "0,00" "0" "0,00" "14" "0,83" "0" "0,00" "0" "0,00" "0" "0,00" "286" "17,03" "13" "0,77" "0" "0,00" "24" "1,43" "1679" "284" "48" "2011" "521" "2532"
"070501" "San José de Chiquitos" "941" "27,83" "40" "1,18" "0" "0,00" "0" "0,00" "802" "23,72" "0" "0,00" "154" "4,55" "0" "0,00" "2" "0,06" "0" "0,00" "79" "2,34" "27" "0,80" "0" "0,00" "381" "11,27" "10" "0,30" "0" "0,00" "0" "0,00" "141" "4,17" "0" "0,00" "0" "0,00" "0" "0,00" "764" "22,60" "19" "0,56" "0" "0,00" "21" "0,62" "3381" "650" "98" "4129" "1102" "5231"
"070502" "Pailón" "818" "29,09" "43" "1,53" "0" "0,00" "0" "0,00" "340" "12,09" "0" "0,00" "107" "3,81" "0" "0,00" "5" "0,18" "0" "0,00" "54" "1,92" "46" "1,64" "0" "0,00" "620" "22,05" "9" "0,32" "0" "0,00" "0" "0,00" "161" "5,73" "0" "0,00" "0" "0,00" "0" "0,00" "589" "20,95" "4" "0,14" "0" "0,00" "16" "0,57" "2812" "472" "88" "3372" "1099" "4471"
"070503" "Roboré" "1269" "31,16" "53" "1,30" "0" "0,00" "0" "0,00" "581" "14,27" "0" "0,00" "67" "1,65" "0" "0,00" "4" "0,10" "0" "0,00" "63" "1,55" "20" "0,49" "0" "0,00" "414" "10,17" "8" "0,20" "0" "0,00" "0" "0,00" "229" "5,62" "0" "0,00" "0" "0,00" "0" "0,00" "1305" "32,05" "28" "0,69" "0" "0,00" "31" "0,76" "4072" "626" "128" "4826" "1070" "5896"
"070601" "Portachuelo" "1591" "35,36" "391" "8,69" "0" "0,00" "0" "0,00" "557" "12,38" "0" "0,00" "135" "3,00" "0" "0,00" "2" "0,04" "0" "0,00" "90" "2,00" "31" "0,69" "0" "0,00" "346" "7,69" "9" "0,20" "0" "0,00" "0" "0,00" "58" "1,29" "0" "0,00" "0" "0,00" "0" "0,00" "1197" "26,60" "60" "1,33" "0" "0,00" "33" "0,73" "4500" "525" "129" "5154" "990" "6144"
"070602" "Santa Rosa del Sara" "542" "14,46" "62" "1,65" "0" "0,00" "0" "0,00" "290" "7,74" "0" "0,00" "57" "1,52" "0" "0,00" "9" "0,24" "0" "0,00" "53" "1,41" "100" "2,67" "0" "0,00" "2063" "55,06" "41" "1,09" "0" "0,00" "0" "0,00" "30" "0,80" "0" "0,00" "0" "0,00" "0" "0,00" "430" "11,48" "27" "0,72" "0" "0,00" "43" "1,15" "3747" "541" "120" "4408" "1000" "5408"
"070603" "Colpa Bélgica" "353" "24,29" "73" "5,02" "0" "0,00" "0" "0,00" "187" "12,87" "0" "0,00" "62" "4,27" "0" "0,00" "1" "0,07" "0" "0,00" "67" "4,61" "13" "0,89" "0" "0,00" "162" "11,15" "5" "0,34" "0" "0,00" "0" "0,00" "28" "1,93" "0" "0,00" "0" "0,00" "0" "0,00" "446" "30,70" "3" "0,21" "0" "0,00" "53" "3,65" "1453" "175" "45" "1673" "342" "2015"
"070701" "Lagunillas" "36" "4,84" "25" "3,36" "0" "0,00" "0" "0,00" "110" "14,78" "0" "0,00" "41" "5,51" "0" "0,00" "10" "1,34" "0" "0,00" "60" "8,06" "13" "1,75" "0" "0,00" "239" "32,12" "12" "1,61" "0" "0,00" "0" "0,00" "12" "1,61" "0" "0,00" "0" "0,00" "0" "0,00" "178" "23,92" "4" "0,54" "0" "0,00" "4" "0,54" "744" "449" "44" "1237" "402" "1639"
"070702" "Charagua" "340" "11,83" "192" "6,68" "0" "0,00" "0" "0,00" "529" "18,41" "0" "0,00" "311" "10,82" "0" "0,00" "10" "0,35" "0" "0,00" "75" "2,61" "57" "1,98" "0" "0,00" "879" "30,58" "23" "0,80" "0" "0,00" "0" "0,00" "37" "1,29" "0" "0,00" "0" "0,00" "0" "0,00" "356" "12,39" "27" "0,94" "0" "0,00" "38" "1,32" "2874" "1602" "128" "4604" "1740" "6344"
"070703" "Cabezas" "238" "10,40" "147" "6,42" "0" "0,00" "0" "0,00" "201" "8,78" "0" "0,00" "138" "6,03" "0" "0,00" "25" "1,09" "0" "0,00" "95" "4,15" "76" "3,32" "0" "0,00" "906" "39,58" "17" "0,74" "0" "0,00" "0" "0,00" "58" "2,53" "0" "0,00" "0" "0,00" "0" "0,00" "330" "14,42" "20" "0,87" "0" "0,00" "38" "1,66" "2289" "677" "84" "3050" "930" "3980"
"070704" "Cuevo" "98" "14,43" "20" "2,95" "0" "0,00" "0" "0,00" "90" "13,25" "0" "0,00" "13" "1,91" "0" "0,00" "5" "0,74" "0" "0,00" "5" "0,74" "18" "2,65" "0" "0,00" "221" "32,55" "5" "0,74" "0" "0,00" "0" "0,00" "24" "3,53" "0" "0,00" "0" "0,00" "0" "0,00" "146" "21,50" "16" "2,36" "0" "0,00" "18" "2,65" "679" "287" "22" "988" "322" "1310"
"070705" "Gutiérrez" "72" "4,15" "32" "1,84" "0" "0,00" "0" "0,00" "449" "25,86" "0" "0,00" "53" "3,05" "0" "0,00" "4" "0,23" "0" "0,00" "116" "6,68" "50" "2,88" "0" "0,00" "720" "41,47" "17" "0,98" "0" "0,00" "0" "0,00" "32" "1,84" "0" "0,00" "0" "0,00" "0" "0,00" "148" "8,53" "28" "1,61" "0" "0,00" "15" "0,86" "1736" "874" "73" "2683" "984" "3667"
"070706" "Camiri" "916" "11,99" "388" "5,08" "0" "0,00" "0" "0,00" "694" "9,08" "0" "0,00" "405" "5,30" "0" "0,00" "18" "0,24" "0" "0,00" "327" "4,28" "90" "1,18" "0" "0,00" "2165" "28,33" "52" "0,68" "0" "0,00" "0" "0,00" "157" "2,05" "0" "0,00" "0" "0,00" "0" "0,00" "2109" "27,60" "187" "2,45" "0" "0,00" "133" "1,74" "7641" "2196" "313" "10150" "3483" "13633"
"070707" "Boyuibe" "157" "18,47" "29" "3,41" "0" "0,00" "0" "0,00" "97" "11,41" "0" "0,00" "10" "1,18" "0" "0,00" "2" "0,24" "0" "0,00" "6" "0,71" "15" "1,76" "0" "0,00" "220" "25,88" "2" "0,24" "0" "0,00" "0" "0,00" "112" "13,18" "0" "0,00" "0" "0,00" "0" "0,00" "161" "18,94" "25" "2,94" "0" "0,00" "14" "1,65" "850" "203" "34" "1087" "429" "1516"
"070801" "Vallegrande" "203" "5,28" "148" "3,85" "0" "0,00" "0" "0,00" "449" "11,67" "0" "0,00" "385" "10,01" "0" "0,00" "14" "0,36" "0" "0,00" "88" "2,29" "82" "2,13" "0" "0,00" "1001" "26,03" "69" "1,79" "0" "0,00" "0" "0,00" "50" "1,30" "0" "0,00" "0" "0,00" "0" "0,00" "1234" "32,09" "77" "2,00" "0" "0,00" "46" "1,20" "3846" "1345" "240" "5431" "1292" "6723"
"070802" "Trigal" "21" "5,30" "11" "2,78" "0" "0,00" "0" "0,00" "39" "9,85" "0" "0,00" "76" "19,19" "0" "0,00" "11" "2,78" "0" "0,00" "1" "0,25" "14" "3,54" "0" "0,00" "120" "30,30" "8" "2,02" "0" "0,00" "0" "0,00" "14" "3,54" "0" "0,00" "0" "0,00" "0" "0,00" "67" "16,92" "11" "2,78" "0" "0,00" "3" "0,76" "396" "187" "21" "604" "158" "762"
"070803" "Moro Moro" "38" "5,60" "32" "4,72" "0" "0,00" "0" "0,00" "68" "10,03" "0" "0,00" "42" "6,19" "0" "0,00" "6" "0,88" "0" "0,00" "26" "3,83" "26" "3,83" "0" "0,00" "225" "33,19" "48" "7,08" "0" "0,00" "0" "0,00" "16" "2,36" "0" "0,00" "0" "0,00" "0" "0,00" "119" "17,55" "19" "2,80" "0" "0,00" "13" "1,92" "678" "211" "55" "944" "228" "1172"
"070804" "Postrer Valle" "42" "12,96" "24" "7,41" "0" "0,00" "0" "0,00" "54" "16,67" "0" "0,00" "31" "9,57" "0" "0,00" "1" "0,31" "0" "0,00" "2" "0,62" "7" "2,16" "0" "0,00" "31" "9,57" "7" "2,16" "0" "0,00" "0" "0,00" "10" "3,09" "0" "0,00" "0" "0,00" "0" "0,00" "96" "29,63" "5" "1,54" "0" "0,00" "14" "4,32" "324" "68" "21" "413" "117" "530"
"070805" "Pucará" "26" "7,72" "21" "6,23" "0" "0,00" "0" "0,00" "52" "15,43" "0" "0,00" "18" "5,34" "0" "0,00" "2" "0,59" "0" "0,00" "32" "9,50" "12" "3,56" "0" "0,00" "97" "28,78" "16" "4,75" "0" "0,00" "0" "0,00" "6" "1,78" "0" "0,00" "0" "0,00" "0" "0,00" "39" "11,57" "12" "3,56" "0" "0,00" "4" "1,19" "337" "140" "30" "507" "182" "689"
"070901" "Samaipata" "158" "6,88" "262" "11,40" "0" "0,00" "0" "0,00" "243" "10,57" "0" "0,00" "129" "5,61" "0" "0,00" "13" "0,57" "0" "0,00" "36" "1,57" "39" "1,70" "0" "0,00" "684" "29,77" "18" "0,78" "0" "0,00" "0" "0,00" "53" "2,31" "0" "0,00" "0" "0,00" "0" "0,00" "628" "27,33" "16" "0,70" "0" "0,00" "19" "0,83" "2298" "596" "178" "3072" "825" "3897"
"070902" "Pampa Grande" "53" "3,47" "69" "4,52" "0" "0,00" "0" "0,00" "173" "11,34" "0" "0,00" "64" "4,19" "0" "0,00" "6" "0,39" "0" "0,00" "39" "2,56" "49" "3,21" "0" "0,00" "618" "40,50" "24" "1,57" "0" "0,00" "0" "0,00" "20" "1,31" "0" "0,00" "0" "0,00" "0" "0,00" "364" "23,85" "13" "0,85" "0" "0,00" "34" "2,23" "1526" "448" "74" "2048" "547" "2595"
"070903" "Mairana" "128" "7,32" "158" "9,03" "0" "0,00" "0" "0,00" "239" "13,66" "0" "0,00" "68" "3,89" "0" "0,00" "3" "0,17" "0" "0,00" "24" "1,37" "37" "2,12" "0" "0,00" "616" "35,22" "14" "0,80" "0" "0,00" "0" "0,00" "40" "2,29" "0" "0,00" "0" "0,00" "0" "0,00" "385" "22,01" "15" "0,86" "0" "0,00" "22" "1,26" "1749" "538" "91" "2378" "571" "2949"
"070904" "Quirusillas" "32" "12,17" "21" "7,98" "0" "0,00" "0" "0,00" "28" "10,65" "0" "0,00" "13" "4,94" "0" "0,00" "1" "0,38" "0" "0,00" "3" "1,14" "6" "2,28" "0" "0,00" "89" "33,84" "5" "1,90" "0" "0,00" "0" "0,00" "9" "3,42" "0" "0,00" "0" "0,00" "0" "0,00" "48" "18,25" "4" "1,52" "0" "0,00" "4" "1,52" "263" "126" "21" "410" "151" "561"
"071001" "Montero" "4731" "18,10" "222" "0,85" "0" "0,00" "0" "0,00" "8242" "31,54" "0" "0,00" "1040" "3,98" "0" "0,00" "18" "0,07" "0" "0,00" "852" "3,26" "366" "1,40" "0" "0,00" "8171" "31,26" "50" "0,19" "0" "0,00" "0" "0,00" "129" "0,49" "0" "0,00" "0" "0,00" "0" "0,00" "2190" "8,38" "56" "0,21" "0" "0,00" "69" "0,26" "26136" "3452" "729" "30317" "5746" "36063"
"071002" "General Agustín Saavedra" "439" "17,57" "32" "1,28" "0" "0,00" "0" "0,00" "794" "31,79" "0" "0,00" "53" "2,12" "0" "0,00" "5" "0,20" "0" "0,00" "54" "2,16" "67" "2,68" "0" "0,00" "756" "30,26" "15" "0,60" "0" "0,00" "0" "0,00" "14" "0,56" "0" "0,00" "0" "0,00" "0" "0,00" "243" "9,73" "13" "0,52" "0" "0,00" "13" "0,52" "2498" "598" "143" "3239" "739" "3978"
"071003" "Mineros" "787" "17,98" "77" "1,76" "0" "0,00" "0" "0,00" "1115" "25,47" "0" "0,00" "117" "2,67" "0" "0,00" "5" "0,11" "0" "0,00" "132" "3,02" "94" "2,15" "0" "0,00" "1375" "31,41" "16" "0,37" "0" "0,00" "0" "0,00" "55" "1,26" "0" "0,00" "0" "0,00" "0" "0,00" "560" "12,79" "13" "0,30" "0" "0,00" "31" "0,71" "4377" "671" "191" "5239" "1203" "6442"
"071004" "Fernández Alonso" "206" "8,02" "23" "0,90" "0" "0,00" "0" "0,00" "298" "11,60" "0" "0,00" "55" "2,14" "0" "0,00" "5" "0,19" "0" "0,00" "68" "2,65" "161" "6,27" "0" "0,00" "1565" "60,94" "18" "0,70" "0" "0,00" "0" "0,00" "19" "0,74" "0" "0,00" "0" "0,00" "0" "0,00" "114" "4,44" "21" "0,82" "0" "0,00" "15" "0,58" "2568" "524" "105" "3197" "644" "3841"
"071005" "San Pedro" "110" "3,76" "11" "0,38" "0" "0,00" "0" "0,00" "453" "15,50" "0" "0,00" "37" "1,27" "0" "0,00" "3" "0,10" "0" "0,00" "40" "1,37" "85" "2,91" "0" "0,00" "2045" "69,96" "18" "0,62" "0" "0,00" "0" "0,00" "15" "0,51" "0" "0,00" "0" "0,00" "0" "0,00" "81" "2,77" "11" "0,38" "0" "0,00" "14" "0,48" "2923" "689" "111" "3723" "858" "4581"
"071101" "Concepción" "266" "8,23" "116" "3,59" "0" "0,00" "0" "0,00" "197" "6,10" "0" "0,00" "83" "2,57" "0" "0,00" "7" "0,22" "0" "0,00" "102" "3,16" "98" "3,03" "0" "0,00" "1031" "31,91" "17" "0,53" "0" "0,00" "0" "0,00" "190" "5,88" "0" "0,00" "0" "0,00" "0" "0,00" "1047" "32,40" "34" "1,05" "0" "0,00" "43" "1,33" "3231" "842" "111" "4184" "831" "5015"
"071102" "San Javier" "224" "10,68" "57" "2,72" "0" "0,00" "0" "0,00" "132" "6,29" "0" "0,00" "47" "2,24" "0" "0,00" "8" "0,38" "0" "0,00" "54" "2,57" "31" "1,48" "0" "0,00" "566" "26,98" "8" "0,38" "0" "0,00" "0" "0,00" "10" "0,48" "0" "0,00" "0" "0,00" "0" "0,00" "893" "42,56" "8" "0,38" "0" "0,00" "60" "2,86" "2098" "444" "58" "2600" "474" "3074"
"071103" "San Ramón" "141" "12,50" "82" "7,27" "0" "0,00" "0" "0,00" "95" "8,42" "0" "0,00" "35" "3,10" "0" "0,00" "0" "0,00" "0" "0,00" "7" "0,62" "21" "1,86" "0" "0,00" "304" "26,95" "9" "0,80" "0" "0,00" "0" "0,00" "10" "0,89" "0" "0,00" "0" "0,00" "0" "0,00" "379" "33,60" "19" "1,68" "0" "0,00" "26" "2,30" "1128" "220" "57" "1405" "246" "1651"
